,Start-date,End-date,Prediction,Answer
0,2020-02-06,2020-03-05,614.7442,604.0
1,2020-02-07,2020-03-06,619.83,568.0
2,2020-02-10,2020-03-09,614.91473,563.0
3,2020-02-11,2020-03-10,603.9287,553.0
4,2020-02-12,2020-03-11,592.4001,507.0
5,2020-02-13,2020-03-12,572.35455,488.00000000000006
6,2020-02-14,2020-03-13,544.2176,439.50000000000006
7,2020-02-17,2020-03-16,514.5919,402.5
8,2020-02-18,2020-03-17,482.5509,372.5
9,2020-02-19,2020-03-18,450.7651,335.5
10,2020-02-20,2020-03-19,418.88245,368.0
11,2020-02-21,2020-03-20,395.38406000000003,360.0
12,2020-02-24,2020-03-23,380.32907,396.0
13,2020-02-25,2020-03-24,377.35065,435.5
14,2020-02-26,2020-03-25,389.05817,463.00000000000006
15,2020-02-27,2020-03-26,413.16067999999996,477.0
16,2020-03-02,2020-03-27,444.50156,483.00000000000006
17,2020-03-03,2020-03-30,470.21707000000004,491.0
18,2020-03-04,2020-03-31,490.0426,473.5
19,2020-03-05,2020-04-01,500.77054000000004,498.5
20,2020-03-06,2020-04-06,505.32748,493.00000000000006
21,2020-03-09,2020-04-07,505.35904000000005,490.0
22,2020-03-10,2020-04-08,501.1395,490.0
23,2020-03-11,2020-04-09,495.43832000000003,501.0
24,2020-03-12,2020-04-10,490.33038,490.0
25,2020-03-13,2020-04-13,486.36722000000003,507.0
26,2020-03-16,2020-04-14,485.64325,513.0
27,2020-03-17,2020-04-15,488.5522,498.00000000000006
28,2020-03-18,2020-04-16,490.32285,501.0
29,2020-03-19,2020-04-17,492.4099,509.0
30,2020-03-20,2020-04-20,494.6602,490.5
31,2020-03-23,2020-04-21,493.78247000000005,491.5
32,2020-03-24,2020-04-22,488.98925999999994,486.0
33,2020-03-25,2020-04-23,483.79346,485.5
34,2020-03-26,2020-04-24,479.81534000000005,506.0
35,2020-03-27,2020-04-27,480.10123,503.00000000000006
36,2020-03-30,2020-04-28,484.3288,543.0
37,2020-03-31,2020-04-29,494.94403,557.0
38,2020-04-01,2020-04-30,511.85034,513.0
39,2020-04-06,2020-05-04,520.05804,517.0
40,2020-04-07,2020-05-05,523.0124,514.0
41,2020-04-08,2020-05-06,522.2879,512.0
42,2020-04-09,2020-05-07,519.5395,518.0
43,2020-04-10,2020-05-08,516.25977,524.0
44,2020-04-13,2020-05-11,514.7238,519.0
45,2020-04-14,2020-05-12,513.3292,517.0
46,2020-04-15,2020-05-13,513.22473,515.0
47,2020-04-16,2020-05-14,515.0262,509.0
48,2020-04-17,2020-05-15,515.9129,515.0
49,2020-04-20,2020-05-18,516.9599599999999,538.0
50,2020-04-21,2020-05-19,521.3783599999999,551.0
51,2020-04-22,2020-05-20,529.2844,534.0
52,2020-04-23,2020-05-21,537.13245,512.0
53,2020-04-24,2020-05-22,538.17413,519.0
