,Start-date,End-date,Prediction,Answer
0,2020-02-06,2020-03-05,69.08328,68.2
1,2020-02-07,2020-03-06,69.20309,66.0
2,2020-02-10,2020-03-09,67.91991,66.2
3,2020-02-11,2020-03-10,66.6846,66.3
4,2020-02-12,2020-03-11,66.202614,63.8
5,2020-02-13,2020-03-12,65.375656,61.4
6,2020-02-14,2020-03-13,62.947235,58.79999999999999
7,2020-02-17,2020-03-16,60.542324,56.00000000000001
8,2020-02-18,2020-03-17,58.163030000000006,52.4
9,2020-02-19,2020-03-18,55.574566000000004,47.3
10,2020-02-20,2020-03-19,52.40436,50.1
11,2020-02-21,2020-03-20,50.388529999999996,48.65
12,2020-02-24,2020-03-23,49.48108,51.7
13,2020-02-25,2020-03-24,49.901559999999996,55.7
14,2020-02-26,2020-03-25,51.78028,55.6
15,2020-02-27,2020-03-26,54.192787,55.6
16,2020-03-02,2020-03-27,56.118977,55.6
17,2020-03-03,2020-03-30,56.56998000000001,54.70000000000001
18,2020-03-04,2020-03-31,55.90041,53.7
19,2020-03-05,2020-04-01,54.787666,55.3
20,2020-03-06,2020-04-06,54.298714000000004,56.3
21,2020-03-09,2020-04-07,54.735558,58.10000000000001
22,2020-03-10,2020-04-08,56.02430699999999,58.10000000000001
23,2020-03-11,2020-04-09,57.579914,58.4
24,2020-03-12,2020-04-10,58.727669999999996,57.8
25,2020-03-13,2020-04-13,59.01793000000001,60.1
26,2020-03-16,2020-04-14,59.251163,60.8
27,2020-03-17,2020-04-15,59.83065,59.89999999999999
28,2020-03-18,2020-04-16,60.20645,60.1
29,2020-03-19,2020-04-17,60.501278000000006,59.70000000000001
30,2020-03-20,2020-04-20,60.385464,57.2
31,2020-03-23,2020-04-21,59.37516,56.9
32,2020-03-24,2020-04-22,58.014030000000005,57.5
33,2020-03-25,2020-04-23,57.33987,56.99999999999999
34,2020-03-26,2020-04-24,57.25669499999999,59.6
35,2020-03-27,2020-04-27,58.06564300000001,60.3
36,2020-03-30,2020-04-28,59.398556000000006,62.5
37,2020-03-31,2020-04-29,61.087975,66.2
38,2020-04-01,2020-04-30,63.43155,63.5
39,2020-04-06,2020-05-04,64.515915,63.8
40,2020-04-07,2020-05-05,64.54132,63.0
41,2020-04-08,2020-05-06,63.90108000000001,63.0
42,2020-04-09,2020-05-07,63.273903000000004,64.0
43,2020-04-10,2020-05-08,63.24351,64.6
44,2020-04-13,2020-05-11,63.926840000000006,63.5
45,2020-04-14,2020-05-12,64.20251999999999,64.0
46,2020-04-15,2020-05-13,64.14689,62.7
47,2020-04-16,2020-05-14,63.660362,62.7
48,2020-04-17,2020-05-15,63.199272,62.60000000000001
49,2020-04-20,2020-05-18,62.83951999999999,63.6
50,2020-04-21,2020-05-19,63.08599,63.9
51,2020-04-22,2020-05-20,63.619946,63.9
52,2020-04-23,2020-05-21,64.07352,62.3
53,2020-04-24,2020-05-22,63.811077000000004,62.1
54,2020-04-27,2020-05-25,62.94364,63.29999999999999
55,2020-04-28,2020-05-26,62.59641,63.10000000000001
56,2020-04-29,2020-05-27,62.755775,62.5
57,2020-04-30,2020-05-28,62.851893999999994,62.9
