,Start-date,End-date,Prediction,Answer
0,2020-02-06,2020-03-05,44.941418,44.2
1,2020-02-07,2020-03-06,44.981697,42.35
2,2020-02-10,2020-03-09,44.250793,42.35
3,2020-02-11,2020-03-10,43.385517,42.14999999999999
4,2020-02-12,2020-03-11,42.881153000000005,40.5
5,2020-02-13,2020-03-12,42.19637,39.65
6,2020-02-14,2020-03-13,40.743266999999996,38.05
7,2020-02-17,2020-03-16,39.46904,37.35
8,2020-02-18,2020-03-17,38.50743,36.85
9,2020-02-19,2020-03-18,37.876743,34.85
10,2020-02-20,2020-03-19,37.086,37.5
11,2020-02-21,2020-03-20,36.634735,36.0
12,2020-02-24,2020-03-23,36.456367,36.25
13,2020-02-25,2020-03-24,36.533066,37.1
14,2020-02-26,2020-03-25,36.835770000000004,37.3
15,2020-02-27,2020-03-26,37.230698,38.3
16,2020-03-02,2020-03-27,37.725215999999996,37.9
17,2020-03-03,2020-03-30,38.006966,37.55
18,2020-03-04,2020-03-31,38.077071999999994,37.4
19,2020-03-05,2020-04-01,37.988403000000005,37.3
20,2020-03-06,2020-04-06,37.872173,37.25
21,2020-03-09,2020-04-07,37.78,37.95
22,2020-03-10,2020-04-08,37.81127,38.2
23,2020-03-11,2020-04-09,37.998047,39.2
24,2020-03-12,2020-04-10,38.388909999999996,39.5
25,2020-03-13,2020-04-13,38.93477,40.65
26,2020-03-16,2020-04-14,39.598804,41.05
27,2020-03-17,2020-04-15,40.296467,40.2
28,2020-03-18,2020-04-16,40.649097,40.6
29,2020-03-19,2020-04-17,40.776127,40.1
30,2020-03-20,2020-04-20,40.687325,39.0
31,2020-03-23,2020-04-21,40.203476,39.45
32,2020-03-24,2020-04-22,39.645214,39.6
33,2020-03-25,2020-04-23,39.40535,39.2
34,2020-03-26,2020-04-24,39.448679999999996,40.1
35,2020-03-27,2020-04-27,39.759975,40.3
36,2020-03-30,2020-04-28,40.21457,41.05
37,2020-03-31,2020-04-29,40.756054,42.3
38,2020-04-01,2020-04-30,41.450798,40.75
39,2020-04-06,2020-05-04,41.637386,40.65
40,2020-04-07,2020-05-05,41.477074,40.55
41,2020-04-08,2020-05-06,41.21035,40.5
42,2020-04-09,2020-05-07,41.045784000000005,40.65
43,2020-04-10,2020-05-08,41.031998,41.2
44,2020-04-13,2020-05-11,41.201164,41.2
45,2020-04-14,2020-05-12,41.383026,40.95
46,2020-04-15,2020-05-13,41.489902,40.55
47,2020-04-16,2020-05-14,41.440964,41.15
48,2020-04-17,2020-05-15,41.41832,41.2
49,2020-04-20,2020-05-18,41.47795,42.0
50,2020-04-21,2020-05-19,41.73148,42.25
51,2020-04-22,2020-05-20,42.11672,42.70000000000001
52,2020-04-23,2020-05-21,42.537,41.7
53,2020-04-24,2020-05-22,42.661266,41.7
54,2020-04-27,2020-05-25,42.432728000000004,42.45000000000001
55,2020-04-28,2020-05-26,42.284145,42.65
56,2020-04-29,2020-05-27,42.404324,42.05
57,2020-04-30,2020-05-28,42.47152,42.4
58,2020-05-04,2020-05-29,42.495483,42.5
59,2020-05-05,2020-06-01,42.614883,42.95
60,2020-05-06,2020-06-02,42.857147,43.55
61,2020-05-07,2020-06-03,43.24197,43.55
62,2020-05-08,2020-06-04,43.63319,43.5
63,2020-05-11,2020-06-05,43.9001,43.85
64,2020-05-12,2020-06-08,44.087494,44.00000000000001
65,2020-05-13,2020-06-09,44.240803,44.6
66,2020-05-14,2020-06-10,44.472694,43.6
67,2020-05-15,2020-06-11,44.42982,43.25
68,2020-05-18,2020-06-12,44.018925,43.1
69,2020-05-19,2020-06-15,43.675888,44.1
70,2020-05-20,2020-06-16,43.73255,44.3
71,2020-05-21,2020-06-17,44.076244,43.85
72,2020-05-22,2020-06-18,44.34778,43.6
73,2020-05-25,2020-06-19,44.452248,43.6
74,2020-05-26,2020-06-22,44.381332,44.00000000000001
75,2020-05-27,2020-06-23,44.341564,44.15
76,2020-05-28,2020-06-24,44.424927000000004,43.8
77,2020-05-29,2020-06-29,44.409203000000005,43.9
78,2020-06-01,2020-06-30,44.388195,42.3
79,2020-06-02,2020-07-01,43.73292,42.1
80,2020-06-03,2020-07-02,43.05218,42.79999999999999
81,2020-06-04,2020-07-03,42.819953999999996,43.3
82,2020-06-05,2020-07-06,43.05118,43.3
83,2020-06-08,2020-07-07,43.47753,43.1
84,2020-06-09,2020-07-08,43.79275,42.79999999999999
85,2020-06-10,2020-07-09,43.89159,42.4
86,2020-06-11,2020-07-10,43.675888,43.0
87,2020-06-12,2020-07-13,43.46781,42.70000000000001
88,2020-06-15,2020-07-14,43.331375,42.79999999999999
89,2020-06-16,2020-07-15,43.307198,42.85
90,2020-06-17,2020-07-16,43.316555,42.79999999999999
91,2020-06-18,2020-07-17,43.347794,42.65
92,2020-06-19,2020-07-20,43.30607,42.5
93,2020-06-22,2020-07-21,43.216984000000004,43.1
94,2020-06-23,2020-07-22,43.232853000000006,42.70000000000001
95,2020-06-24,2020-07-23,43.289455,42.0
96,2020-06-29,2020-07-24,43.124966,41.8
97,2020-06-30,2020-07-27,42.85843,41.7
98,2020-07-01,2020-07-28,42.558132,41.8
99,2020-07-02,2020-07-29,42.406532,42.2
100,2020-07-03,2020-07-30,42.451786,41.75
101,2020-07-06,2020-07-31,42.48703,41.24999999999999
