,stock_id,date,ADXR
0,2408,2020-03-05,19.40173443268332
1,2408,2020-03-06,19.84592397488195
2,2408,2020-03-09,20.079663437394807
3,2408,2020-03-10,20.367185716958986
4,2408,2020-03-11,20.574170080524564
5,2408,2020-03-12,21.286198748607543
6,2408,2020-03-13,22.450691277526317
7,2408,2020-03-16,23.566800006865517
8,2408,2020-03-17,25.08174393592319
9,2408,2020-03-18,27.221068972186654
10,2408,2020-03-19,29.66455791853194
11,2408,2020-03-20,31.496478801230538
12,2408,2020-03-23,33.34752881263957
13,2408,2020-03-24,34.31716204475583
14,2408,2020-03-25,34.6915676921908
15,2408,2020-03-26,35.007718910376056
16,2408,2020-03-27,34.99661988542856
17,2408,2020-03-30,35.24122622680623
18,2408,2020-03-31,35.88270408802663
19,2408,2020-04-01,36.75533261522668
20,2408,2020-04-06,37.293712107595
21,2408,2020-04-07,37.28710968055812
22,2408,2020-04-08,37.55240421337944
23,2408,2020-04-09,38.03328824085726
24,2408,2020-04-10,38.20817523464468
25,2408,2020-04-13,38.25138990898176
26,2408,2020-04-14,37.97142695698884
27,2408,2020-04-15,37.08558298725467
28,2408,2020-04-16,35.92494899504047
29,2408,2020-04-17,34.57430612051969
30,2408,2020-04-20,33.48985169902496
31,2408,2020-04-21,32.20169894947479
32,2408,2020-04-22,31.23481582944231
33,2408,2020-04-23,29.90298078238878
34,2408,2020-04-24,28.00410343005657
35,2408,2020-04-27,26.31083661179329
36,2408,2020-04-28,25.09505560007068
37,2408,2020-04-29,24.09080826705549
38,2408,2020-04-30,23.10584494850924
39,2408,2020-05-04,21.68753571080637
40,2408,2020-05-05,20.568846670695685
41,2408,2020-05-06,19.591649590279157
42,2408,2020-05-07,18.95635886896764
43,2408,2020-05-08,18.3525637688085
44,2408,2020-05-11,17.651308830272395
45,2408,2020-05-12,16.97477984187028
46,2408,2020-05-13,16.105910133771857
47,2408,2020-05-14,15.607063051304438
48,2408,2020-05-15,15.158624060925902
49,2408,2020-05-18,15.10320334783366
50,2408,2020-05-19,15.26025079654156
51,2408,2020-05-20,15.234245711153896
52,2408,2020-05-21,14.61718145578496
53,2408,2020-05-22,14.317760337110144
54,2408,2020-05-25,14.3676397817132
55,2408,2020-05-26,14.068178978790378
56,2408,2020-05-27,13.82341221149307
57,2408,2020-05-28,13.573130824690676
58,2408,2020-05-29,12.869596073759494
59,2408,2020-06-01,12.148296502651402
60,2408,2020-06-02,11.786478833103567
61,2408,2020-06-03,11.49811415378272
62,2408,2020-06-04,11.788638869175466
63,2408,2020-06-05,12.301106692565678
64,2408,2020-06-08,12.6623429641237
65,2408,2020-06-09,12.894877066111643
66,2408,2020-06-10,13.309853048895052
67,2408,2020-06-11,13.349542041946275
68,2408,2020-06-12,12.981086344416362
69,2408,2020-06-15,12.63894891099573
70,2408,2020-06-16,12.14192864261664
71,2408,2020-06-17,11.312245823302623
72,2408,2020-06-18,10.707459802687566
73,2408,2020-06-19,10.207336294669382
74,2408,2020-06-22,9.64832416184364
75,2408,2020-06-23,9.665721402505303
76,2408,2020-06-24,9.76696402592324
77,2408,2020-06-29,10.44134327802793
78,2408,2020-06-30,10.824664177396428
79,2408,2020-07-01,11.061506808874007
80,2408,2020-07-02,10.98648311986794
81,2408,2020-07-03,10.988491226691494
82,2408,2020-07-06,11.126171073846006
83,2408,2020-07-07,10.941364729342537
84,2408,2020-07-08,10.618103038216434
85,2408,2020-07-09,10.143675105672216
86,2408,2020-07-10,10.090339751981766
87,2408,2020-07-13,9.843566609466338
88,2408,2020-07-14,9.752147693429702
89,2408,2020-07-15,9.257995028652166
90,2408,2020-07-16,9.175842635019809
91,2408,2020-07-17,8.898296222619546
92,2408,2020-07-20,8.474139911111381
93,2408,2020-07-21,8.399625409999414
94,2408,2020-07-22,8.96785440915911
95,2408,2020-07-23,9.5785018738453
96,2408,2020-07-24,9.37364237780448
97,2408,2020-07-27,9.405747442803603
98,2408,2020-07-28,9.14101375988945
99,2408,2020-07-29,9.67667084048756
100,2408,2020-07-30,9.542446079344854
101,2408,2020-07-31,9.262827776039572
102,2408,2020-08-03,8.889531108632728
103,2408,2020-08-04,8.801643380570471
104,2408,2020-08-05,8.935258307902423
105,2408,2020-08-06,9.55863959714388
106,2408,2020-08-07,10.485619198394115
107,2408,2020-08-10,12.064341124826914
108,2408,2020-08-11,12.853180294182398
109,2408,2020-08-12,13.178568542519775
110,2408,2020-08-13,13.452708120206438
111,2408,2020-08-14,13.868450041212627
112,2408,2020-08-17,14.710235967189108
113,2408,2020-08-18,14.666790377240767
114,2408,2020-08-19,15.232908481759992
115,2408,2020-08-20,16.225924684025188
116,2408,2020-08-21,17.406756049229816
117,2408,2020-08-24,18.476595042616093
118,2408,2020-08-25,19.330180421243377
119,2408,2020-08-26,20.153533979954947
120,2408,2020-08-27,20.827426869479943
121,2408,2020-08-28,20.82887657277292
122,2408,2020-08-31,21.38174730455204
123,2408,2020-09-01,21.84028633634325
124,2408,2020-09-02,22.427256321875102
125,2408,2020-09-03,22.264468508402715
126,2408,2020-09-04,21.921502848622616
