,stock_id,date,ADXR
0,1102,2020-03-05,38.232830838067954
1,1102,2020-03-06,37.732811036506746
2,1102,2020-03-09,37.08055188001053
3,1102,2020-03-10,36.79574119912239
4,1102,2020-03-11,37.24316253162345
5,1102,2020-03-12,37.93474724772171
6,1102,2020-03-13,39.05572201102592
7,1102,2020-03-16,40.30284823328048
8,1102,2020-03-17,41.969944682594345
9,1102,2020-03-18,43.37140288206702
10,1102,2020-03-19,45.12869757569568
11,1102,2020-03-20,45.47803265899347
12,1102,2020-03-23,45.72245231936488
13,1102,2020-03-24,45.57202662974554
14,1102,2020-03-25,45.34304722942629
15,1102,2020-03-26,45.35204143023101
16,1102,2020-03-27,45.75258437106493
17,1102,2020-03-30,46.32862357202613
18,1102,2020-03-31,46.96493514944996
19,1102,2020-04-01,48.08679271827751
20,1102,2020-04-06,49.22977973523305
21,1102,2020-04-07,49.80949694870915
22,1102,2020-04-08,49.41143831889877
23,1102,2020-04-09,49.180691992458286
24,1102,2020-04-10,47.72498839095631
25,1102,2020-04-13,46.297087688512335
26,1102,2020-04-14,44.60929457554236
27,1102,2020-04-15,43.01537242036689
28,1102,2020-04-16,41.7691912276416
29,1102,2020-04-17,40.61202297725382
30,1102,2020-04-20,39.76292697070595
31,1102,2020-04-21,38.6642114728994
32,1102,2020-04-22,38.05992741730335
33,1102,2020-04-23,37.21746520115776
34,1102,2020-04-24,35.80394386125772
35,1102,2020-04-27,33.7874907531558
36,1102,2020-04-28,31.837399210347066
37,1102,2020-04-29,30.330775726846824
38,1102,2020-04-30,29.32343769424231
39,1102,2020-05-04,27.786118587463413
40,1102,2020-05-05,26.62585382492982
41,1102,2020-05-06,25.55981731245184
42,1102,2020-05-07,24.56992626515086
43,1102,2020-05-08,23.82444725913277
44,1102,2020-05-11,23.06754440542221
45,1102,2020-05-12,22.664128276141405
46,1102,2020-05-13,21.770801630560012
47,1102,2020-05-14,20.738307640172337
48,1102,2020-05-15,20.196456613141063
49,1102,2020-05-18,19.041569690761836
50,1102,2020-05-19,18.46424869139096
51,1102,2020-05-20,18.30107171248704
52,1102,2020-05-21,17.524347719792583
53,1102,2020-05-22,16.921194293754535
54,1102,2020-05-25,16.411740255066213
