,stock_id,date,ADXR
0,2887,2020-03-05,17.944787804783118
1,2887,2020-03-06,18.228218367724335
2,2887,2020-03-09,18.671183701035023
3,2887,2020-03-10,19.596237635025822
4,2887,2020-03-11,20.725606438985537
5,2887,2020-03-12,22.006908235294024
6,2887,2020-03-13,23.341065360758204
7,2887,2020-03-16,24.823870465114208
8,2887,2020-03-17,26.50487245578156
9,2887,2020-03-18,28.313425791196952
10,2887,2020-03-19,30.672265201010383
11,2887,2020-03-20,32.67991284432488
12,2887,2020-03-23,34.69428054584219
13,2887,2020-03-24,35.530680118580634
14,2887,2020-03-25,35.60165877561853
15,2887,2020-03-26,36.04937026530007
16,2887,2020-03-27,36.74228909381808
17,2887,2020-03-30,37.52919515208792
18,2887,2020-03-31,38.22107473718929
19,2887,2020-04-01,39.41756239111636
20,2887,2020-04-06,40.62998182987688
21,2887,2020-04-07,41.7871809519874
22,2887,2020-04-08,42.97655341724829
23,2887,2020-04-09,44.128015153700986
24,2887,2020-04-10,44.57451362410416
25,2887,2020-04-13,45.03889835612291
26,2887,2020-04-14,44.29246428948666
27,2887,2020-04-15,42.54693377717089
28,2887,2020-04-16,41.14119650807522
29,2887,2020-04-17,39.62485625697629
30,2887,2020-04-20,38.49356026927225
31,2887,2020-04-21,37.41275427831965
32,2887,2020-04-22,36.68775896701094
33,2887,2020-04-23,35.87586911984182
34,2887,2020-04-24,35.04104975037041
35,2887,2020-04-27,33.87054631830488
36,2887,2020-04-28,32.558726134565205
37,2887,2020-04-29,31.04776699710871
38,2887,2020-04-30,30.0598417864844
39,2887,2020-05-04,28.22671509550441
40,2887,2020-05-05,26.451972294111886
41,2887,2020-05-06,24.922855570443893
42,2887,2020-05-07,23.29194868295638
43,2887,2020-05-08,22.054916393157168
44,2887,2020-05-11,21.66366397529912
45,2887,2020-05-12,21.42415303284333
46,2887,2020-05-13,20.87144850518648
47,2887,2020-05-14,20.149704657884783
48,2887,2020-05-15,19.084199924976858
49,2887,2020-05-18,18.03360846106578
50,2887,2020-05-19,17.607744828156285
51,2887,2020-05-20,17.62740830032562
52,2887,2020-05-21,17.161578731022118
53,2887,2020-05-22,16.669476002521066
54,2887,2020-05-25,15.904888004695902
55,2887,2020-05-26,15.55118421957332
56,2887,2020-05-27,15.366873425442538
57,2887,2020-05-28,15.619476269359582
58,2887,2020-05-29,16.09461789271454
59,2887,2020-06-01,16.838636662470577
60,2887,2020-06-02,17.37576518185051
61,2887,2020-06-03,18.16612814665292
62,2887,2020-06-04,18.987169255972063
63,2887,2020-06-05,20.152077788826787
64,2887,2020-06-08,21.33105340131772
65,2887,2020-06-09,22.505770341678428
66,2887,2020-06-10,23.57533109450168
67,2887,2020-06-11,23.9673912499578
68,2887,2020-06-12,23.54040078218384
69,2887,2020-06-15,23.228076608234613
70,2887,2020-06-16,23.269276260003533
71,2887,2020-06-17,23.78592886309746
