,stock_id,date,ADXR
0,2002,2020-03-05,21.06162346101664
1,2002,2020-03-06,21.035478551845863
2,2002,2020-03-09,21.36880858115215
3,2002,2020-03-10,21.58808620363825
4,2002,2020-03-11,21.93254346023501
5,2002,2020-03-12,23.212415079259152
6,2002,2020-03-13,25.37225209396984
7,2002,2020-03-16,27.568960513398828
8,2002,2020-03-17,29.810710587838837
9,2002,2020-03-18,31.724228068766315
10,2002,2020-03-19,33.81835220093068
11,2002,2020-03-20,34.56117701929604
12,2002,2020-03-23,34.55688870209818
13,2002,2020-03-24,33.668197824418165
14,2002,2020-03-25,33.422923949213185
15,2002,2020-03-26,33.6691509255919
16,2002,2020-03-27,34.12703114221867
17,2002,2020-03-30,34.82646791185908
18,2002,2020-03-31,36.10454288512655
19,2002,2020-04-01,37.86793762805031
20,2002,2020-04-06,39.16804281724895
21,2002,2020-04-07,40.16899610392192
22,2002,2020-04-08,40.999054025798976
23,2002,2020-04-09,41.765367987838125
24,2002,2020-04-10,41.47261988990663
25,2002,2020-04-13,41.2007823703988
26,2002,2020-04-14,40.28311464359716
27,2002,2020-04-15,39.06978313021472
28,2002,2020-04-16,37.89152226688616
29,2002,2020-04-17,36.79742289379536
30,2002,2020-04-20,36.30203566288321
31,2002,2020-04-21,36.24259725611889
32,2002,2020-04-22,36.45735350668718
33,2002,2020-04-23,36.06448618264336
34,2002,2020-04-24,35.38307941522723
35,2002,2020-04-27,33.91590362287102
36,2002,2020-04-28,32.42776042611905
37,2002,2020-04-29,30.75779922592493
38,2002,2020-04-30,29.46310739843764
39,2002,2020-05-04,28.239017146846123
40,2002,2020-05-05,26.4872193319082
41,2002,2020-05-06,24.987845880059588
42,2002,2020-05-07,23.595570531914447
43,2002,2020-05-08,22.616057764829637
44,2002,2020-05-11,22.36400548765917
45,2002,2020-05-12,22.05896811656761
46,2002,2020-05-13,21.657108281291
47,2002,2020-05-14,21.283952719962727
48,2002,2020-05-15,20.22675397828404
49,2002,2020-05-18,19.32504570862001
50,2002,2020-05-19,18.434302918618105
51,2002,2020-05-20,17.863171043452148
52,2002,2020-05-21,17.467979815610374
53,2002,2020-05-22,16.427600622229413
54,2002,2020-05-25,15.358295216554934
55,2002,2020-05-26,14.50407105641293
56,2002,2020-05-27,13.777877345431552
57,2002,2020-05-28,13.486617984861596
58,2002,2020-05-29,12.81335043413615
59,2002,2020-06-01,12.61130023358701
60,2002,2020-06-02,12.898329753752854
61,2002,2020-06-03,13.766049324699722
62,2002,2020-06-04,14.77753353689912
63,2002,2020-06-05,15.95144056898054
64,2002,2020-06-08,17.206597980045935
65,2002,2020-06-09,18.567000012387105
66,2002,2020-06-10,19.145466978646663
67,2002,2020-06-11,18.92581384491949
68,2002,2020-06-12,18.042249439101106
69,2002,2020-06-15,17.221796776555458
70,2002,2020-06-16,17.159301266054914
71,2002,2020-06-17,16.98377712602428
72,2002,2020-06-18,16.922576847287825
73,2002,2020-06-19,17.340395580565456
74,2002,2020-06-22,18.22933746307745
75,2002,2020-06-23,19.40404097907321
76,2002,2020-06-24,20.76452581187842
77,2002,2020-06-29,21.77469903533596
78,2002,2020-06-30,22.96778685137441
79,2002,2020-07-01,23.810375427201578
80,2002,2020-07-02,23.884207633241445
81,2002,2020-07-03,23.216714194156165
82,2002,2020-07-06,22.96964250733352
83,2002,2020-07-07,23.31695775472022
84,2002,2020-07-08,23.499340844167563
85,2002,2020-07-09,23.98474266017935
86,2002,2020-07-10,24.299565621385355
87,2002,2020-07-13,24.35310963755965
88,2002,2020-07-14,24.626318228959285
89,2002,2020-07-15,25.406763102356784
90,2002,2020-07-16,25.828855840376008
91,2002,2020-07-17,26.205054032670358
92,2002,2020-07-20,26.394473903651463
93,2002,2020-07-21,26.116037380549628
94,2002,2020-07-22,25.939740334031644
95,2002,2020-07-23,26.14877958316434
96,2002,2020-07-24,25.74326183220312
97,2002,2020-07-27,25.507411228714545
98,2002,2020-07-28,26.322644075602227
99,2002,2020-07-29,26.70756531800138
100,2002,2020-07-30,27.06986976505911
101,2002,2020-07-31,27.40629532304129
102,2002,2020-08-03,28.257126681663287
103,2002,2020-08-04,28.898563618365458
104,2002,2020-08-05,29.08217956103258
105,2002,2020-08-06,28.84918840831404
106,2002,2020-08-07,28.35628218118987
107,2002,2020-08-10,27.89858354171743
108,2002,2020-08-11,26.9753954623762
109,2002,2020-08-12,25.55568878265779
110,2002,2020-08-13,24.51821524273499
111,2002,2020-08-14,24.0880376643685
112,2002,2020-08-17,23.19361807151305
113,2002,2020-08-18,22.76062151207124
114,2002,2020-08-19,22.23144335549905
115,2002,2020-08-20,22.80762560565508
116,2002,2020-08-21,23.0784022977802
117,2002,2020-08-24,23.07588776461252
118,2002,2020-08-25,22.82996819191102
119,2002,2020-08-26,23.053589984059087
120,2002,2020-08-27,23.261238791053724
121,2002,2020-08-28,23.047258745280203
122,2002,2020-08-31,22.760194052604007
123,2002,2020-09-01,22.49363398083325
124,2002,2020-09-02,22.24611391418897
125,2002,2020-09-03,21.53679303733999
126,2002,2020-09-04,21.132229502167345
127,2002,2020-09-07,21.209910932690523
128,2002,2020-09-08,22.06823192951381
129,2002,2020-09-09,22.32148363525608
130,2002,2020-09-10,22.632028242911492
131,2002,2020-09-11,22.92039109287724
132,2002,2020-09-14,23.462363173803265
133,2002,2020-09-15,23.965622963234573
134,2002,2020-09-16,24.524321029554777
135,2002,2020-09-17,24.84996421729776
136,2002,2020-09-18,24.619320569078567
137,2002,2020-09-21,24.405151467160746
138,2002,2020-09-22,23.651878175212
139,2002,2020-09-23,23.39063215665693
140,2002,2020-09-24,24.37939735364088
141,2002,2020-09-25,25.29753646512596
142,2002,2020-09-28,24.88155802692868
143,2002,2020-09-29,24.2710431906145
144,2002,2020-09-30,23.596866678780927
145,2002,2020-10-05,23.075232116616544
146,2002,2020-10-06,22.69651978015
147,2002,2020-10-07,22.344858324859644
148,2002,2020-10-08,21.75843613245048
149,2002,2020-10-12,21.086228997607773
150,2002,2020-10-13,20.5656757603512
151,2002,2020-10-14,19.237625667350255
152,2002,2020-10-15,18.95179182815464
153,2002,2020-10-16,19.337267984269783
154,2002,2020-10-19,19.563019389558843
155,2002,2020-10-20,19.04787015834461
156,2002,2020-10-21,18.76900042739666
157,2002,2020-10-22,18.40278008483173
158,2002,2020-10-23,18.16710482270251
159,2002,2020-10-26,17.728014499492573
160,2002,2020-10-27,17.320287770797638
161,2002,2020-10-28,16.681804967369935
162,2002,2020-10-29,17.05015996951479
163,2002,2020-10-30,17.832221160709604
164,2002,2020-11-02,17.69966233086572
165,2002,2020-11-03,17.61515681104025
166,2002,2020-11-04,17.536687399773747
167,2002,2020-11-05,17.174088841774754
168,2002,2020-11-06,16.83739018077569
169,2002,2020-11-09,16.855267613290636
170,2002,2020-11-10,16.705294736515015
171,2002,2020-11-11,17.99621793993741
172,2002,2020-11-12,18.869020720625016
173,2002,2020-11-13,19.679480445549224
174,2002,2020-11-16,20.491199342379787
175,2002,2020-11-17,22.111801824544525
176,2002,2020-11-18,23.953025144946157
177,2002,2020-11-19,25.31493647424486
178,2002,2020-11-20,26.109019750429606
179,2002,2020-11-23,27.38976718688086
180,2002,2020-11-24,28.522077181167667
181,2002,2020-11-25,29.719514592974427
182,2002,2020-11-26,30.662832370460933
183,2002,2020-11-27,31.39225660984027
184,2002,2020-11-30,33.499762849692274
185,2002,2020-12-01,35.45673292955485
186,2002,2020-12-02,37.38006145068057
187,2002,2020-12-03,39.244463621206805
188,2002,2020-12-04,41.34237115558593
189,2002,2020-12-07,43.32510556720776
190,2002,2020-12-08,44.97622873713469
191,2002,2020-12-09,46.5552998332472
