,Start-date,End-date,Prediction,Answer
0,2020-02-06,2020-03-05,8.120253,8.1
1,2020-02-07,2020-03-06,8.104196,7.980000000000001
2,2020-02-10,2020-03-09,8.09169,8.1
3,2020-02-11,2020-03-10,8.079725,7.99
4,2020-02-12,2020-03-11,8.06665,7.66
5,2020-02-13,2020-03-12,8.040289999999999,7.28
6,2020-02-14,2020-03-13,7.9588785,6.980000000000001
7,2020-02-17,2020-03-16,7.826165,6.49
8,2020-02-18,2020-03-17,7.6247005,6.0
9,2020-02-19,2020-03-18,7.374299499999999,5.500000000000001
10,2020-02-20,2020-03-19,7.071578999999999,5.740000000000001
11,2020-02-21,2020-03-20,6.777444999999999,6.1
12,2020-02-24,2020-03-23,6.525651,6.379999999999999
13,2020-02-25,2020-03-24,6.3676585999999995,7.01
14,2020-02-26,2020-03-25,6.357421400000001,7.01
15,2020-02-27,2020-03-26,6.463217299999999,6.8
16,2020-03-02,2020-03-27,6.6100544999999995,6.76
17,2020-03-03,2020-03-30,6.724664,6.61
18,2020-03-04,2020-03-31,6.7958755,6.53
19,2020-03-05,2020-04-01,6.799582000000001,6.49
20,2020-03-06,2020-04-06,6.7473755,6.63
21,2020-03-09,2020-04-07,6.6765647,7.0299999999999985
22,2020-03-10,2020-04-08,6.6410465,7.32
23,2020-03-11,2020-04-09,6.712095,7.22
24,2020-03-12,2020-04-10,6.8074865,7.18
25,2020-03-13,2020-04-13,6.898462299999999,7.23
26,2020-03-16,2020-04-14,6.974645599999999,7.42
27,2020-03-17,2020-04-15,7.0547266,7.18
28,2020-03-18,2020-04-16,7.1222534,7.17
29,2020-03-19,2020-04-17,7.166812400000001,7.08
30,2020-03-20,2020-04-20,7.173382000000001,7.0
31,2020-03-23,2020-04-21,7.1440215,6.980000000000001
32,2020-03-24,2020-04-22,7.0799970000000005,7.04
33,2020-03-25,2020-04-23,7.009488,7.0299999999999985
34,2020-03-26,2020-04-24,6.942023799999999,7.12
35,2020-03-27,2020-04-27,6.900019,7.59
36,2020-03-30,2020-04-28,6.96506,8.12
37,2020-03-31,2020-04-29,7.177614,8.25
38,2020-04-01,2020-04-30,7.495515299999999,8.0
39,2020-04-06,2020-05-04,7.7698220000000005,7.909999999999998
40,2020-04-07,2020-05-05,7.9500675,7.7
41,2020-04-08,2020-05-06,8.026503,7.789999999999999
42,2020-04-09,2020-05-07,8.003911,7.81
43,2020-04-10,2020-05-08,7.9351344,8.06
44,2020-04-13,2020-05-11,7.8931875,8.13
45,2020-04-14,2020-05-12,7.884653999999999,8.07
46,2020-04-15,2020-05-13,7.893938,8.04
47,2020-04-16,2020-05-14,7.911175,8.03
48,2020-04-17,2020-05-15,7.9289293,8.0
49,2020-04-20,2020-05-18,7.936037,8.34
50,2020-04-21,2020-05-19,8.016992,8.33
51,2020-04-22,2020-05-20,8.151188000000001,8.45
52,2020-04-23,2020-05-21,8.280600999999999,8.24
53,2020-04-24,2020-05-22,8.36107,8.26
54,2020-04-27,2020-05-25,8.385353,8.26
55,2020-04-28,2020-05-26,8.370872,8.4
56,2020-04-29,2020-05-27,8.339628,8.34
57,2020-04-30,2020-05-28,8.30884,8.2
58,2020-05-04,2020-05-29,8.285292,8.33
59,2020-05-05,2020-06-01,8.263108,8.31
60,2020-05-06,2020-06-02,8.2383175,8.36
61,2020-05-07,2020-06-03,8.2295265,8.42
62,2020-05-08,2020-06-04,8.2603855,8.77
63,2020-05-11,2020-06-05,8.413544,8.83
64,2020-05-12,2020-06-08,8.615771,8.83
65,2020-05-13,2020-06-09,8.781502,8.8
66,2020-05-14,2020-06-10,8.879657,8.63
67,2020-05-15,2020-06-11,8.9029665,8.46
68,2020-05-18,2020-06-12,8.828351,8.46
69,2020-05-19,2020-06-15,8.705138999999999,8.48
70,2020-05-20,2020-06-16,8.58343,8.4
71,2020-05-21,2020-06-17,8.493557000000001,8.28
72,2020-05-22,2020-06-18,8.420333,8.25
73,2020-05-25,2020-06-19,8.357688000000001,8.17
74,2020-05-26,2020-06-22,8.297744,8.23
75,2020-05-27,2020-06-23,8.241033,8.39
76,2020-05-28,2020-06-24,8.216018,8.2
77,2020-05-29,2020-06-29,8.202457,8.2
78,2020-06-01,2020-06-30,8.190132,8.22
79,2020-06-02,2020-07-01,8.172877,8.19
80,2020-06-03,2020-07-02,8.151824000000001,8.22
81,2020-06-04,2020-07-03,8.132681,8.22
82,2020-06-05,2020-07-06,8.12294,8.37
83,2020-06-08,2020-07-07,8.133927,8.28
84,2020-06-09,2020-07-08,8.158572999999999,8.2
85,2020-06-10,2020-07-09,8.183389,8.15
86,2020-06-11,2020-07-10,8.194885000000001,8.1
87,2020-06-12,2020-07-13,8.187994,8.0
88,2020-06-15,2020-07-14,8.1622,8.01
89,2020-06-16,2020-07-15,8.115474,8.11
90,2020-06-17,2020-07-16,8.075635,8.12
91,2020-06-18,2020-07-17,8.04529,8.12
92,2020-06-19,2020-07-20,8.019899,8.07
93,2020-06-22,2020-07-21,7.999825,8.1
94,2020-06-23,2020-07-22,7.983277,8.01
95,2020-06-24,2020-07-23,7.968665,7.980000000000001
96,2020-06-29,2020-07-24,7.953527,7.8
97,2020-06-30,2020-07-27,7.929044,7.56
98,2020-07-01,2020-07-28,7.881437299999999,7.73
99,2020-07-02,2020-07-29,7.81118,7.78
100,2020-07-03,2020-07-30,7.7400837,7.99
101,2020-07-06,2020-07-31,7.713481,7.81
102,2020-07-07,2020-08-03,7.7061615,7.71
103,2020-07-08,2020-08-04,7.700239999999999,7.63
104,2020-07-09,2020-08-05,7.6874924,7.78
105,2020-07-10,2020-08-06,7.673947,8.02
106,2020-07-13,2020-08-07,7.743885000000001,8.39
107,2020-07-14,2020-08-10,7.895810000000001,8.24
108,2020-07-15,2020-08-11,8.066531,8.18
109,2020-07-16,2020-08-12,8.185317999999999,8.01
110,2020-07-17,2020-08-13,8.249493,8.08
111,2020-07-20,2020-08-14,8.256679,8.11
112,2020-07-21,2020-08-17,8.241423,8.1
113,2020-07-22,2020-08-18,8.200796,8.02
114,2020-07-23,2020-08-19,8.146054,8.05
115,2020-07-24,2020-08-20,8.135465,8.2
116,2020-07-27,2020-08-21,8.153781,8.29
117,2020-07-28,2020-08-24,8.187378,8.37
118,2020-07-29,2020-08-25,8.356742,8.3
119,2020-07-30,2020-08-26,8.542698,8.36
120,2020-07-31,2020-08-27,8.684536,8.63
121,2020-08-03,2020-08-28,8.855771,8.54
122,2020-08-04,2020-08-31,9.418797999999999,8.71
123,2020-08-05,2020-09-01,9.782417,8.76
124,2020-08-06,2020-09-02,9.872560499999999,9.06
125,2020-08-07,2020-09-03,9.864238,8.98
126,2020-08-10,2020-09-04,9.755251,9.12
127,2020-08-11,2020-09-07,9.676772999999999,9.24
128,2020-08-12,2020-09-08,9.595714,9.48
129,2020-08-13,2020-09-09,9.559532,9.23
130,2020-08-14,2020-09-10,9.577859,9.2
131,2020-08-17,2020-09-11,9.606278,8.91
132,2020-08-18,2020-09-14,9.622308,9.0
133,2020-08-19,2020-09-15,9.557174,8.92
134,2020-08-20,2020-09-16,9.448172999999999,8.82
135,2020-08-21,2020-09-17,9.302883,8.66
136,2020-08-24,2020-09-18,9.15744,8.46
137,2020-08-25,2020-09-21,9.015439,8.3
138,2020-08-26,2020-09-22,8.852525,8.16
139,2020-08-27,2020-09-23,8.697047999999999,8.07
140,2020-08-28,2020-09-24,8.566011,8.1
141,2020-08-31,2020-09-25,8.450178999999999,8.53
142,2020-09-01,2020-09-28,8.397551,8.31
143,2020-09-02,2020-09-29,8.385511,8.28
144,2020-09-03,2020-09-30,8.371039,8.47
145,2020-09-04,2020-10-05,8.368387,8.53
146,2020-09-07,2020-10-06,8.380519999999999,8.5
147,2020-09-08,2020-10-07,8.390772,8.5
148,2020-09-09,2020-10-08,8.405766999999999,8.44
149,2020-09-10,2020-10-12,8.415394000000001,8.55
150,2020-09-11,2020-10-13,8.432221,8.52
151,2020-09-14,2020-10-14,8.457442,8.6
152,2020-09-15,2020-10-15,8.476987,8.55
153,2020-09-16,2020-10-16,8.489761,8.58
154,2020-09-17,2020-10-19,8.491995,8.65
155,2020-09-18,2020-10-20,8.504545,8.61
156,2020-09-21,2020-10-21,8.516324000000001,8.66
157,2020-09-22,2020-10-22,8.530503999999999,8.8
158,2020-09-23,2020-10-23,8.568750999999999,8.9
159,2020-09-24,2020-10-26,8.643921,8.79
160,2020-09-25,2020-10-27,8.711897,8.81
161,2020-09-28,2020-10-28,8.7748165,8.83
162,2020-09-29,2020-10-29,8.827584,8.75
163,2020-09-30,2020-10-30,8.865538,8.63
164,2020-10-05,2020-11-02,8.855732000000001,8.65
165,2020-10-06,2020-11-03,8.800769,8.68
166,2020-10-07,2020-11-04,8.72843,8.58
167,2020-10-08,2020-11-05,8.661203,8.32
168,2020-10-12,2020-11-06,8.625566000000001,8.41
169,2020-10-13,2020-11-09,8.583524,9.25
170,2020-10-14,2020-11-10,8.724002,9.1
171,2020-10-15,2020-11-11,9.062997,9.01
172,2020-10-16,2020-11-12,9.328341,8.88
173,2020-10-19,2020-11-13,9.445473,8.91
174,2020-10-20,2020-11-16,9.425138,9.05
175,2020-10-21,2020-11-17,9.379592,9.22
176,2020-10-22,2020-11-18,9.354947,9.14
177,2020-10-23,2020-11-19,9.311331,9.1
178,2020-10-26,2020-11-20,9.250898,9.09
179,2020-10-27,2020-11-23,9.190487,9.24
180,2020-10-28,2020-11-24,9.204274,9.88
181,2020-10-29,2020-11-25,9.505111,10.0
182,2020-10-30,2020-11-26,9.902911999999999,10.05
183,2020-11-02,2020-11-27,10.229274,9.78
184,2020-11-03,2020-11-30,10.423114,9.84
185,2020-11-04,2020-12-01,10.437861,10.25
186,2020-11-05,2020-12-02,10.577007,10.8
187,2020-11-06,2020-12-03,10.844599,10.85
188,2020-11-09,2020-12-04,11.192923,10.55
189,2020-11-10,2020-12-07,11.376746,10.8
190,2020-11-11,2020-12-08,11.396271,10.75
191,2020-11-12,2020-12-09,11.320221,10.6
192,2020-11-13,2020-12-10,11.173455,10.5
193,2020-11-16,2020-12-11,11.000025,11.000000000000002
194,2020-11-17,2020-12-14,10.985041,11.7
195,2020-11-18,2020-12-15,11.625636,11.9
196,2020-11-19,2020-12-16,12.415772,11.75
197,2020-11-20,2020-12-17,12.894835,12.15
198,2020-11-23,2020-12-18,13.266247,12.95
199,2020-11-24,2020-12-21,13.702128,11.9
200,2020-11-25,2020-12-22,14.075934,11.7
201,2020-11-26,2020-12-23,14.028889999999999,11.9
202,2020-11-27,2020-12-24,13.663314999999999,11.95
203,2020-11-30,2020-12-25,13.181110999999998,12.2
204,2020-12-01,2020-12-28,12.883269,12.3
205,2020-12-02,2020-12-29,12.726677,12.15
206,2020-12-03,2020-12-30,12.578304,12.05
207,2020-12-04,2020-12-31,12.538214,11.7
208,2020-12-07,2021-01-04,12.538233,11.35
209,2020-12-08,2021-01-05,12.443700999999999,11.15
210,2020-12-09,2021-01-06,12.264111,10.8
211,2020-12-10,2021-01-07,12.0540495,11.05
212,2020-12-11,2021-01-08,11.793163,10.9
213,2020-12-14,2021-01-11,11.506631,10.55
214,2020-12-15,2021-01-12,11.2598505,10.6
215,2020-12-16,2021-01-13,11.032917999999999,10.6
216,2020-12-17,2021-01-14,10.832474000000001,10.25
217,2020-12-18,2021-01-15,10.708656,10.5
218,2020-12-21,2021-01-18,10.6353245,10.449999999999998
219,2020-12-22,2021-01-19,10.589375500000001,10.1
220,2020-12-23,2021-01-20,10.5314,10.1
221,2020-12-24,2021-01-21,10.451869,10.2
222,2020-12-25,2021-01-22,10.369438,10.15
223,2020-12-28,2021-01-25,10.28228,10.25
224,2020-12-29,2021-01-26,10.23803,10.9
225,2020-12-30,2021-01-27,10.466847,11.45
226,2020-12-31,2021-01-28,10.946181,11.000000000000002
227,2021-01-04,2021-01-29,11.481681,11.3
228,2021-01-05,2021-02-01,11.838822,11.25
229,2021-01-06,2021-02-02,12.051998,11.2
