,Start-date,End-date,Prediction,Answer
0,2020-02-06,2020-03-05,40.219353000000005,41.2
1,2020-02-07,2020-03-06,40.37764,41.1
2,2020-02-10,2020-03-09,40.51357,39.0
3,2020-02-11,2020-03-10,40.559259999999995,39.1
4,2020-02-12,2020-03-11,40.51469,39.0
5,2020-02-13,2020-03-12,40.43087,38.9
6,2020-02-14,2020-03-13,40.322323,38.6
7,2020-02-17,2020-03-16,40.186946999999996,38.6
8,2020-02-18,2020-03-17,40.055004,38.25
9,2020-02-19,2020-03-18,39.906277,37.4
10,2020-02-20,2020-03-19,39.741413,38.2
11,2020-02-21,2020-03-20,39.591076,38.55
12,2020-02-24,2020-03-23,39.46252,38.7
13,2020-02-25,2020-03-24,39.34701,38.7
14,2020-02-26,2020-03-25,39.236736,38.75
15,2020-02-27,2020-03-26,39.13322,39.7
16,2020-03-02,2020-03-27,39.04329,39.65
17,2020-03-03,2020-03-30,38.9569,39.2
18,2020-03-04,2020-03-31,38.87322,39.25
19,2020-03-05,2020-04-01,38.802628000000006,39.85
20,2020-03-06,2020-04-06,38.758465,39.85
21,2020-03-09,2020-04-07,38.742405,40.8
22,2020-03-10,2020-04-08,38.756645,39.9
23,2020-03-11,2020-04-09,38.773266,39.35
24,2020-03-12,2020-04-10,38.795414,40.05
25,2020-03-13,2020-04-13,38.83625,39.65
26,2020-03-16,2020-04-14,38.89188,39.4
27,2020-03-17,2020-04-15,38.948772,39.6
28,2020-03-18,2020-04-16,39.03033,40.45
29,2020-03-19,2020-04-17,39.117973,40.7
30,2020-03-20,2020-04-20,39.172268,40.65
31,2020-03-23,2020-04-21,39.234802,41.0
32,2020-03-24,2020-04-22,39.289753000000005,41.25
33,2020-03-25,2020-04-23,39.346844,41.35
34,2020-03-26,2020-04-24,39.398674,41.05
35,2020-03-27,2020-04-27,39.440690000000004,40.8
36,2020-03-30,2020-04-28,39.493559999999995,40.4
37,2020-03-31,2020-04-29,39.54295,40.5
38,2020-04-01,2020-04-30,39.568591999999995,40.4
39,2020-04-06,2020-05-04,39.5926,40.7
40,2020-04-07,2020-05-05,39.623290000000004,41.15
41,2020-04-08,2020-05-06,39.684376,41.4
42,2020-04-09,2020-05-07,39.80149,41.4
43,2020-04-10,2020-05-08,39.910872999999995,41.8
44,2020-04-13,2020-05-11,40.009322999999995,41.95
45,2020-04-14,2020-05-12,40.130924,41.55
46,2020-04-15,2020-05-13,40.217766,41.2
47,2020-04-16,2020-05-14,40.251633,41.6
48,2020-04-17,2020-05-15,40.263915999999995,41.2
49,2020-04-20,2020-05-18,40.268029999999996,41.25
50,2020-04-21,2020-05-19,40.27302,41.9
51,2020-04-22,2020-05-20,40.311207,42.1
52,2020-04-23,2020-05-21,40.383224,42.4
53,2020-04-24,2020-05-22,40.48229,42.15
54,2020-04-27,2020-05-25,40.602055,42.45
55,2020-04-28,2020-05-26,40.735077000000004,43.0
56,2020-04-29,2020-05-27,40.898140000000005,43.0
57,2020-04-30,2020-05-28,41.049946000000006,42.45
58,2020-05-04,2020-05-29,41.158226,42.6
59,2020-05-05,2020-06-01,,
60,2020-05-06,2020-06-02,,
61,2020-05-07,2020-06-03,,
62,2020-05-08,2020-06-04,,
63,2020-05-11,2020-06-05,,
64,2020-05-12,2020-06-08,,
65,2020-05-13,2020-06-09,,
66,2020-05-14,2020-06-10,,
67,2020-05-15,2020-06-11,,
68,2020-05-18,2020-06-12,,
69,2020-05-19,2020-06-15,,
70,2020-05-20,2020-06-16,,
71,2020-05-21,2020-06-17,,
72,2020-05-22,2020-06-18,,
73,2020-05-25,2020-06-19,,
74,2020-05-26,2020-06-22,,
75,2020-05-27,2020-06-23,,
76,2020-05-28,2020-06-24,,
77,2020-05-29,2020-06-29,,
78,2020-06-01,2020-06-30,,
79,2020-06-02,2020-07-01,,
80,2020-06-03,2020-07-02,,
81,2020-06-04,2020-07-03,,
82,2020-06-05,2020-07-06,,
83,2020-06-08,2020-07-07,,
84,2020-06-09,2020-07-08,,
85,2020-06-10,2020-07-09,,
86,2020-06-11,2020-07-10,,
87,2020-06-12,2020-07-13,,
88,2020-06-15,2020-07-14,,
89,2020-06-16,2020-07-15,,
90,2020-06-17,2020-07-16,,
91,2020-06-18,2020-07-17,,
92,2020-06-19,2020-07-20,,
93,2020-06-22,2020-07-21,,
94,2020-06-23,2020-07-22,,
95,2020-06-24,2020-07-23,,
96,2020-06-29,2020-07-24,,
97,2020-06-30,2020-07-27,,
98,2020-07-01,2020-07-28,,
99,2020-07-02,2020-07-29,,
100,2020-07-03,2020-07-30,,
101,2020-07-06,2020-07-31,,
102,2020-07-07,2020-08-03,,
103,2020-07-08,2020-08-04,,
104,2020-07-09,2020-08-05,,
105,2020-07-10,2020-08-06,,
106,2020-07-13,2020-08-07,,
107,2020-07-14,2020-08-10,,
108,2020-07-15,2020-08-11,,
109,2020-07-16,2020-08-12,,
110,2020-07-17,2020-08-13,,
111,2020-07-20,2020-08-14,,
112,2020-07-21,2020-08-17,,
113,2020-07-22,2020-08-18,,
114,2020-07-23,2020-08-19,,
115,2020-07-24,2020-08-20,,
116,2020-07-27,2020-08-21,,
117,2020-07-28,2020-08-24,,
118,2020-07-29,2020-08-25,,
119,2020-07-30,2020-08-26,,
120,2020-07-31,2020-08-27,,
121,2020-08-03,2020-08-28,,
122,2020-08-04,2020-08-31,,
123,2020-08-05,2020-09-01,,
124,2020-08-06,2020-09-02,,
125,2020-08-07,2020-09-03,,
126,2020-08-10,2020-09-04,,
127,2020-08-11,2020-09-07,,
128,2020-08-12,2020-09-08,,
129,2020-08-13,2020-09-09,,
130,2020-08-14,2020-09-10,,
131,2020-08-17,2020-09-11,,
132,2020-08-18,2020-09-14,,
133,2020-08-19,2020-09-15,,
134,2020-08-20,2020-09-16,,
135,2020-08-21,2020-09-17,,
136,2020-08-24,2020-09-18,,
137,2020-08-25,2020-09-21,,
138,2020-08-26,2020-09-22,,
139,2020-08-27,2020-09-23,,
140,2020-08-28,2020-09-24,,
141,2020-08-31,2020-09-25,,
142,2020-09-01,2020-09-28,,
143,2020-09-02,2020-09-29,,
144,2020-09-03,2020-09-30,,
145,2020-09-04,2020-10-05,,
146,2020-09-07,2020-10-06,,
147,2020-09-08,2020-10-07,,
148,2020-09-09,2020-10-08,,
149,2020-09-10,2020-10-12,,
150,2020-09-11,2020-10-13,,
151,2020-09-14,2020-10-14,,
152,2020-09-15,2020-10-15,,
153,2020-09-16,2020-10-16,,
154,2020-09-17,2020-10-19,,
155,2020-09-18,2020-10-20,,
156,2020-09-21,2020-10-21,,
157,2020-09-22,2020-10-22,,
158,2020-09-23,2020-10-23,,
159,2020-09-24,2020-10-26,,
160,2020-09-25,2020-10-27,,
161,2020-09-28,2020-10-28,,
162,2020-09-29,2020-10-29,,
163,2020-09-30,2020-10-30,,
164,2020-10-05,2020-11-02,,
165,2020-10-06,2020-11-03,,
166,2020-10-07,2020-11-04,,
167,2020-10-08,2020-11-05,,
168,2020-10-12,2020-11-06,,
169,2020-10-13,2020-11-09,,
170,2020-10-14,2020-11-10,,
171,2020-10-15,2020-11-11,,
172,2020-10-16,2020-11-12,,
173,2020-10-19,2020-11-13,,
174,2020-10-20,2020-11-16,,
175,2020-10-21,2020-11-17,,
176,2020-10-22,2020-11-18,,
177,2020-10-23,2020-11-19,,
178,2020-10-26,2020-11-20,,
179,2020-10-27,2020-11-23,,
180,2020-10-28,2020-11-24,,
181,2020-10-29,2020-11-25,,
182,2020-10-30,2020-11-26,,
183,2020-11-02,2020-11-27,,
184,2020-11-03,2020-11-30,,
185,2020-11-04,2020-12-01,,
186,2020-11-05,2020-12-02,,
187,2020-11-06,2020-12-03,,
188,2020-11-09,2020-12-04,,
189,2020-11-10,2020-12-07,,
190,2020-11-11,2020-12-08,,
191,2020-11-12,2020-12-09,,
192,2020-11-13,2020-12-10,,
193,2020-11-16,2020-12-11,,
194,2020-11-17,2020-12-14,,
195,2020-11-18,2020-12-15,,
196,2020-11-19,2020-12-16,,
197,2020-11-20,2020-12-17,,
198,2020-11-23,2020-12-18,,
199,2020-11-24,2020-12-21,,
200,2020-11-25,2020-12-22,,
201,2020-11-26,2020-12-23,,
202,2020-11-27,2020-12-24,,
203,2020-11-30,2020-12-25,,
204,2020-12-01,2020-12-28,,
205,2020-12-02,2020-12-29,,
206,2020-12-03,2020-12-30,,
207,2020-12-04,2020-12-31,,
208,2020-12-07,2021-01-04,,
209,2020-12-08,2021-01-05,,
210,2020-12-09,2021-01-06,,
211,2020-12-10,2021-01-07,,
212,2020-12-11,2021-01-08,,
213,2020-12-14,2021-01-11,,
214,2020-12-15,2021-01-12,,
215,2020-12-16,2021-01-13,,
216,2020-12-17,2021-01-14,,
217,2020-12-18,2021-01-15,,
218,2020-12-21,2021-01-18,,
219,2020-12-22,2021-01-19,,
220,2020-12-23,2021-01-20,,
221,2020-12-24,2021-01-21,,
222,2020-12-25,2021-01-22,,
223,2020-12-28,2021-01-25,,
224,2020-12-29,2021-01-26,,
225,2020-12-30,2021-01-27,,
226,2020-12-31,2021-01-28,,
227,2021-01-04,2021-01-29,,
228,2021-01-05,2021-02-01,,
229,2021-01-06,2021-02-02,,
230,2021-01-07,2021-02-03,,
231,2021-01-08,2021-02-04,,
232,2021-01-11,2021-02-05,,
233,2021-01-12,2021-02-17,,
234,2021-01-13,2021-02-18,,
235,2021-01-14,2021-02-19,,
236,2021-01-15,2021-02-22,,
237,2021-01-18,2021-02-23,,
238,2021-01-19,2021-02-24,,
239,2021-01-20,2021-02-25,,
240,2021-01-21,2021-02-26,,
241,2021-01-22,2021-03-02,,
242,2021-01-25,2021-03-03,,
243,2021-01-26,2021-03-04,,
244,2021-01-27,2021-03-05,,
245,2021-01-28,2021-03-08,,
246,2021-01-29,2021-03-09,,
247,2021-02-01,2021-03-10,,
248,2021-02-02,2021-03-11,,
249,2021-02-03,2021-03-12,,
250,2021-02-04,2021-03-15,,
251,2021-02-05,2021-03-16,,
252,2021-02-17,2021-03-17,,
253,2021-02-18,2021-03-18,,
254,2021-02-19,2021-03-19,,
255,2021-02-22,2021-03-22,,
256,2021-02-23,2021-03-23,,
257,2021-02-24,2021-03-24,,
258,2021-02-25,2021-03-25,,
259,2021-02-26,2021-03-26,,
260,2021-03-02,2021-03-29,,
261,2021-03-03,2021-03-30,,
262,2021-03-04,2021-03-31,,
263,2021-03-05,2021-04-01,,
264,2021-03-08,2021-04-06,,
265,2021-03-09,2021-04-07,,
266,2021-03-10,2021-04-08,,
267,2021-03-11,2021-04-09,,
268,2021-03-12,2021-04-12,,
269,2021-03-15,2021-04-13,,
270,2021-03-16,2021-04-14,,
271,2021-03-17,2021-04-15,,
272,2021-03-18,2021-04-16,,
273,2021-03-19,2021-04-19,,
274,2021-03-22,2021-04-20,,
275,2021-03-23,2021-04-21,,
