,Start-date,End-date,Prediction,Answer
0,2020-02-06,2020-03-05,12.994619,12.8
1,2020-02-07,2020-03-06,12.925727,12.55
2,2020-02-10,2020-03-09,12.775642999999999,12.5
3,2020-02-11,2020-03-10,12.578032,12.35
4,2020-02-12,2020-03-11,12.427522,11.75
5,2020-02-13,2020-03-12,12.192912,11.3
6,2020-02-14,2020-03-13,11.698167999999999,10.7
7,2020-02-17,2020-03-16,11.196973,10.3
8,2020-02-18,2020-03-17,10.712891,10.1
9,2020-02-19,2020-03-18,10.323062,9.68
10,2020-02-20,2020-03-19,9.969132,10.6
11,2020-02-21,2020-03-20,9.845394,10.1
12,2020-02-24,2020-03-23,9.887769,10.35
13,2020-02-25,2020-03-24,10.08495,10.85
14,2020-02-26,2020-03-25,10.407983999999999,10.95
15,2020-02-27,2020-03-26,10.741202000000001,11.05
16,2020-03-02,2020-03-27,11.017656,10.9
17,2020-03-03,2020-03-30,11.098889999999999,11.05
18,2020-03-04,2020-03-31,11.092626,11.0
19,2020-03-05,2020-04-01,11.062773,11.05
20,2020-03-06,2020-04-06,11.039882,11.1
21,2020-03-09,2020-04-07,11.064869,11.25
22,2020-03-10,2020-04-08,11.108817,11.3
23,2020-03-11,2020-04-09,11.185227000000001,11.6
24,2020-03-12,2020-04-10,11.315418,11.3
25,2020-03-13,2020-04-13,11.395931,11.55
26,2020-03-16,2020-04-14,11.440183,11.9
27,2020-03-17,2020-04-15,11.558251,11.8
28,2020-03-18,2020-04-16,11.703577000000001,11.9
29,2020-03-19,2020-04-17,11.851578,11.9
30,2020-03-20,2020-04-20,11.9140215,11.4
31,2020-03-23,2020-04-21,11.816241999999999,11.35
32,2020-03-24,2020-04-22,11.574059,11.3
33,2020-03-25,2020-04-23,11.369877,11.25
34,2020-03-26,2020-04-24,11.264342,11.5
35,2020-03-27,2020-04-27,11.289723,11.55
36,2020-03-30,2020-04-28,11.401449000000001,11.75
37,2020-03-31,2020-04-29,11.5593605,12.2
38,2020-04-01,2020-04-30,11.789005,11.7
39,2020-04-06,2020-05-04,11.867291999999999,11.7
40,2020-04-07,2020-05-05,11.822942999999999,11.5
41,2020-04-08,2020-05-06,11.713867,11.55
42,2020-04-09,2020-05-07,11.606119999999999,11.55
43,2020-04-10,2020-05-08,11.568336500000001,11.8
44,2020-04-13,2020-05-11,11.625144,11.8
45,2020-04-14,2020-05-12,11.723225999999999,11.8
46,2020-04-15,2020-05-13,11.794435,11.7
47,2020-04-16,2020-05-14,11.796691000000001,11.65
48,2020-04-17,2020-05-15,11.760261999999999,11.5
49,2020-04-20,2020-05-18,11.683213,11.7
50,2020-04-21,2020-05-19,11.649931,11.65
51,2020-04-22,2020-05-20,11.665011,11.8
52,2020-04-23,2020-05-21,11.701203999999999,11.55
53,2020-04-24,2020-05-22,11.694841,11.6
54,2020-04-27,2020-05-25,11.646746,11.75
55,2020-04-28,2020-05-26,11.638213,11.8
56,2020-04-29,2020-05-27,11.694287,11.75
57,2020-04-30,2020-05-28,11.771342,11.8
58,2020-05-04,2020-05-29,11.796275,11.95
59,2020-05-05,2020-06-01,11.824305,12.1
60,2020-05-06,2020-06-02,11.914354,12.2
61,2020-05-07,2020-06-03,12.058633,12.2
62,2020-05-08,2020-06-04,12.172088,12.2
63,2020-05-11,2020-06-05,12.204072,12.3
64,2020-05-12,2020-06-08,12.218492,12.25
65,2020-05-13,2020-06-09,12.2302475,12.35
66,2020-05-14,2020-06-10,12.2359295,11.45
67,2020-05-15,2020-06-11,11.960958,11.2
68,2020-05-18,2020-06-12,11.486747,11.05
69,2020-05-19,2020-06-15,11.128474,11.25
70,2020-05-20,2020-06-16,11.010736999999999,11.25
71,2020-05-21,2020-06-17,11.045589999999999,11.1
72,2020-05-22,2020-06-18,11.101602999999999,11.0
73,2020-05-25,2020-06-19,11.102464999999999,11.1
74,2020-05-26,2020-06-22,11.076328,11.05
75,2020-05-27,2020-06-23,11.060477,11.1
76,2020-05-28,2020-06-24,11.064346,10.9
77,2020-05-29,2020-06-29,11.02844,10.85
78,2020-06-01,2020-06-30,10.965977,10.9
79,2020-06-02,2020-07-01,10.918052000000001,10.9
80,2020-06-03,2020-07-02,10.875964999999999,10.9
81,2020-06-04,2020-07-03,10.872252,11.15
82,2020-06-05,2020-07-06,10.933304,11.1
83,2020-06-08,2020-07-07,11.017249000000001,11.05
84,2020-06-09,2020-07-08,11.061943,11.0
85,2020-06-10,2020-07-09,11.065767999999998,10.95
86,2020-06-11,2020-07-10,11.028422,10.95
87,2020-06-12,2020-07-13,10.988149,10.9
88,2020-06-15,2020-07-14,10.958781,10.95
89,2020-06-16,2020-07-15,10.939551,10.9
90,2020-06-17,2020-07-16,10.930292,10.95
91,2020-06-18,2020-07-17,10.935261,11.0
92,2020-06-19,2020-07-20,10.9429655,10.85
93,2020-06-22,2020-07-21,10.929067,10.9
94,2020-06-23,2020-07-22,10.897922,10.9
95,2020-06-24,2020-07-23,10.8758745,10.8
96,2020-06-29,2020-07-24,10.851894999999999,10.65
97,2020-06-30,2020-07-27,10.797191,10.6
98,2020-07-01,2020-07-28,10.710026,10.65
99,2020-07-02,2020-07-29,10.636159,10.65
100,2020-07-03,2020-07-30,10.616999,10.65
101,2020-07-06,2020-07-31,10.637697,10.65
