,Start-date,End-date,Prediction,Answer
0,2020-02-06,2020-03-05,21.879725,22.4
1,2020-02-07,2020-03-06,21.955088,21.8
2,2020-02-10,2020-03-09,21.760679999999997,21.55
3,2020-02-11,2020-03-10,21.388235,21.35
4,2020-02-12,2020-03-11,21.059084,20.5
5,2020-02-13,2020-03-12,20.623188,19.65
6,2020-02-14,2020-03-13,19.814617000000002,19.05
7,2020-02-17,2020-03-16,19.127182,18.35
8,2020-02-18,2020-03-17,18.540247,17.95
9,2020-02-19,2020-03-18,18.063602,16.3
10,2020-02-20,2020-03-19,17.490705,17.1
11,2020-02-21,2020-03-20,17.078123,16.15
12,2020-02-24,2020-03-23,16.728996,16.6
13,2020-02-25,2020-03-24,16.618635,17.5
14,2020-02-26,2020-03-25,16.880074,17.3
15,2020-02-27,2020-03-26,17.236086,17.9
16,2020-03-02,2020-03-27,17.638664000000002,17.9
17,2020-03-03,2020-03-30,17.911425,17.9
18,2020-03-04,2020-03-31,18.084357999999998,17.75
19,2020-03-05,2020-04-01,18.080593,17.85
20,2020-03-06,2020-04-06,18.00693,17.9
21,2020-03-09,2020-04-07,17.947052,17.95
22,2020-03-10,2020-04-08,17.877449,18.05
23,2020-03-11,2020-04-09,17.849323000000002,18.65
24,2020-03-12,2020-04-10,17.960575,18.8
25,2020-03-13,2020-04-13,18.20609,19.65
26,2020-03-16,2020-04-14,18.581451,19.9
27,2020-03-17,2020-04-15,19.082888,19.5
28,2020-03-18,2020-04-16,19.378626,19.6
29,2020-03-19,2020-04-17,19.486315,19.3
30,2020-03-20,2020-04-20,19.41529,18.7
31,2020-03-23,2020-04-21,19.140997,18.5
32,2020-03-24,2020-04-22,18.710665,18.55
33,2020-03-25,2020-04-23,18.420769,18.6
34,2020-03-26,2020-04-24,18.296598,19.05
35,2020-03-27,2020-04-27,18.379862,19.5
36,2020-03-30,2020-04-28,18.630747,19.7
37,2020-03-31,2020-04-29,18.986027,20.0
38,2020-04-01,2020-04-30,19.387974,19.5
39,2020-04-06,2020-05-04,19.51921,19.65
40,2020-04-07,2020-05-05,19.519712,19.55
41,2020-04-08,2020-05-06,19.461174,19.7
42,2020-04-09,2020-05-07,19.427310000000002,19.8
43,2020-04-10,2020-05-08,19.47232,20.0
44,2020-04-13,2020-05-11,19.576466,19.65
45,2020-04-14,2020-05-12,19.571178,19.8
46,2020-04-15,2020-05-13,19.501297,19.55
47,2020-04-16,2020-05-14,19.413378,19.6
48,2020-04-17,2020-05-15,19.366463,19.5
49,2020-04-20,2020-05-18,19.323079999999997,19.85
50,2020-04-21,2020-05-19,19.385407999999998,19.85
51,2020-04-22,2020-05-20,19.479706,19.8
52,2020-04-23,2020-05-21,19.54423,19.55
53,2020-04-24,2020-05-22,19.531998,19.75
54,2020-04-27,2020-05-25,19.478711999999998,19.95
55,2020-04-28,2020-05-26,19.512611,20.1
56,2020-04-29,2020-05-27,19.622583,19.85
57,2020-04-30,2020-05-28,19.709253,19.95
58,2020-05-04,2020-05-29,19.750929,20.05
59,2020-05-05,2020-06-01,19.778463000000002,20.3
60,2020-05-06,2020-06-02,19.84967,20.75
61,2020-05-07,2020-06-03,20.054384,20.65
62,2020-05-08,2020-06-04,20.296045,20.8
63,2020-05-11,2020-06-05,20.441856,21.0
64,2020-05-12,2020-06-08,20.567844,21.05
65,2020-05-13,2020-06-09,20.672812,21.1
66,2020-05-14,2020-06-10,20.738676,20.65
67,2020-05-15,2020-06-11,20.704823,20.2
68,2020-05-18,2020-06-12,20.424332,20.1
69,2020-05-19,2020-06-15,20.129547,20.35
70,2020-05-20,2020-06-16,19.990591000000002,20.55
71,2020-05-21,2020-06-17,19.997198,20.3
72,2020-05-22,2020-06-18,20.046165,20.1
73,2020-05-25,2020-06-19,20.061993,20.3
74,2020-05-26,2020-06-22,20.034895000000002,20.4
75,2020-05-27,2020-06-23,20.037437,20.25
76,2020-05-28,2020-06-24,20.061974,20.25
77,2020-05-29,2020-06-29,20.056677,20.35
78,2020-06-01,2020-06-30,20.078156,20.5
79,2020-06-02,2020-07-01,20.156984,20.5
80,2020-06-03,2020-07-02,20.250470999999997,20.8
81,2020-06-04,2020-07-03,20.378899,21.05
82,2020-06-05,2020-07-06,20.567133,21.2
83,2020-06-08,2020-07-07,20.7727,21.15
84,2020-06-09,2020-07-08,20.905718,21.15
85,2020-06-10,2020-07-09,20.979198,20.9
86,2020-06-11,2020-07-10,20.9604,20.1
87,2020-06-12,2020-07-13,20.59303,19.95
88,2020-06-15,2020-07-14,20.161568,19.9
89,2020-06-16,2020-07-15,19.857718,19.85
90,2020-06-17,2020-07-16,19.676622000000002,19.9
91,2020-06-18,2020-07-17,19.596466,19.85
92,2020-06-19,2020-07-20,19.579372,19.8
93,2020-06-22,2020-07-21,19.607819,19.8
94,2020-06-23,2020-07-22,19.634567,19.75
95,2020-06-24,2020-07-23,19.616566,19.5
96,2020-06-29,2020-07-24,19.553427,19.35
97,2020-06-30,2020-07-27,19.465431,19.35
98,2020-07-01,2020-07-28,19.345406,19.5
99,2020-07-02,2020-07-29,19.291176,19.65
100,2020-07-03,2020-07-30,19.330015,19.4
101,2020-07-06,2020-07-31,19.369792999999998,19.3
102,2020-07-07,2020-08-03,19.33126,19.35
103,2020-07-08,2020-08-04,19.2722,19.3
104,2020-07-09,2020-08-05,19.209867000000003,19.4
105,2020-07-10,2020-08-06,19.175476,19.35
106,2020-07-13,2020-08-07,19.159698000000002,19.4
107,2020-07-14,2020-08-10,19.163954,19.4
108,2020-07-15,2020-08-11,19.186336999999998,19.4
109,2020-07-16,2020-08-12,19.201435,19.5
110,2020-07-17,2020-08-13,19.216017,19.35
111,2020-07-20,2020-08-14,19.200287,19.5
112,2020-07-21,2020-08-17,19.197535000000002,19.4
113,2020-07-22,2020-08-18,19.200651,19.4
114,2020-07-23,2020-08-19,19.201908,19.0
115,2020-07-24,2020-08-20,19.13413,19.2
116,2020-07-27,2020-08-21,19.028692000000003,19.05
117,2020-07-28,2020-08-24,18.93432,19.1
118,2020-07-29,2020-08-25,18.870282999999997,19.2
119,2020-07-30,2020-08-26,18.853863,19.0
120,2020-07-31,2020-08-27,18.848157999999998,19.0
121,2020-08-03,2020-08-28,18.821898,18.95
122,2020-08-04,2020-08-31,18.804192999999998,18.9
123,2020-08-05,2020-09-01,18.777662,18.7
124,2020-08-06,2020-09-02,18.71421,18.85
125,2020-08-07,2020-09-03,18.656271,18.8
126,2020-08-10,2020-09-04,18.600561,18.85
127,2020-08-11,2020-09-07,18.58941,18.9
128,2020-08-12,2020-09-08,18.619814,18.8
129,2020-08-13,2020-09-09,18.626966,18.9
130,2020-08-14,2020-09-10,18.62658,18.85
131,2020-08-17,2020-09-11,18.623516,18.8
132,2020-08-18,2020-09-14,18.604063,18.9
133,2020-08-19,2020-09-15,18.593582,18.85
134,2020-08-20,2020-09-16,18.597932999999998,18.7
135,2020-08-21,2020-09-17,18.580645,18.6
136,2020-08-24,2020-09-18,18.53939,18.5
137,2020-08-25,2020-09-21,18.460639999999998,18.2
138,2020-08-26,2020-09-22,18.330164,18.0
139,2020-08-27,2020-09-23,18.151722,17.6
140,2020-08-28,2020-09-24,17.91979,17.6
141,2020-08-31,2020-09-25,17.715996,18.05
142,2020-09-01,2020-09-28,17.638838,18.3
143,2020-09-02,2020-09-29,17.744026,18.4
144,2020-09-03,2020-09-30,17.927108999999998,18.15
145,2020-09-04,2020-10-05,18.067398,18.45
146,2020-09-07,2020-10-06,18.146304999999998,18.25
147,2020-09-08,2020-10-07,18.163242,18.35
148,2020-09-09,2020-10-08,18.145834,18.15
149,2020-09-10,2020-10-12,18.105614000000003,18.05
150,2020-09-11,2020-10-13,18.016602,18.1
151,2020-09-14,2020-10-14,17.935297,17.95
152,2020-09-15,2020-10-15,17.864126000000002,17.9
153,2020-09-16,2020-10-16,17.806381,18.0
154,2020-09-17,2020-10-19,17.781902,18.0
155,2020-09-18,2020-10-20,17.77828,18.0
156,2020-09-21,2020-10-21,17.793587,18.25
157,2020-09-22,2020-10-22,17.840725,18.25
158,2020-09-23,2020-10-23,17.899788,18.35
159,2020-09-24,2020-10-26,17.96613,18.15
160,2020-09-25,2020-10-27,18.007023,18.15
161,2020-09-28,2020-10-28,17.986628,17.95
162,2020-09-29,2020-10-29,17.908596,18.05
163,2020-09-30,2020-10-30,17.83103,18.15
164,2020-10-05,2020-11-02,17.806186999999998,18.25
165,2020-10-06,2020-11-03,17.841345,18.2
166,2020-10-07,2020-11-04,17.896595,18.3
167,2020-10-08,2020-11-05,17.958126,18.65
168,2020-10-12,2020-11-06,18.056832999999997,18.65
169,2020-10-13,2020-11-09,18.222069,19.1
170,2020-10-14,2020-11-10,18.45384,19.8
171,2020-10-15,2020-11-11,18.809763,19.6
172,2020-10-16,2020-11-12,19.130507,19.6
173,2020-10-19,2020-11-13,19.289232000000002,19.85
174,2020-10-20,2020-11-16,19.401514000000002,19.9
175,2020-10-21,2020-11-17,19.504387,20.0
176,2020-10-22,2020-11-18,19.587582,19.6
177,2020-10-23,2020-11-19,19.577547,19.55
178,2020-10-26,2020-11-20,19.464782999999997,19.65
179,2020-10-27,2020-11-23,19.36429,19.55
180,2020-10-28,2020-11-24,19.303316,19.7
181,2020-10-29,2020-11-25,19.297514000000003,19.7
182,2020-10-30,2020-11-26,19.319529,19.75
183,2020-11-02,2020-11-27,19.353306,19.15
184,2020-11-03,2020-11-30,19.347763,19.4
185,2020-11-04,2020-12-01,19.26703,19.5
186,2020-11-05,2020-12-02,19.207808,19.5
187,2020-11-06,2020-12-03,19.190973,19.6
188,2020-11-09,2020-12-04,19.228085999999998,19.55
189,2020-11-10,2020-12-07,19.285166,19.35
190,2020-11-11,2020-12-08,19.2405,19.2
191,2020-11-12,2020-12-09,19.141167000000003,19.3
192,2020-11-13,2020-12-10,19.06535,19.55
193,2020-11-16,2020-12-11,19.08975,19.4
194,2020-11-17,2020-12-14,19.1424,19.3
195,2020-11-18,2020-12-15,19.142868,19.55
196,2020-11-19,2020-12-16,19.154135,19.35
197,2020-11-20,2020-12-17,19.17959,19.3
198,2020-11-23,2020-12-18,19.162634,19.4
199,2020-11-24,2020-12-21,19.128435,19.3
200,2020-11-25,2020-12-22,19.099964,19.2
201,2020-11-26,2020-12-23,19.043136999999998,19.25
202,2020-11-27,2020-12-24,18.998905,19.3
203,2020-11-30,2020-12-25,18.983416000000002,19.2
204,2020-12-01,2020-12-28,18.975325,19.25
205,2020-12-02,2020-12-29,18.983667,19.75
