,Start-date,End-date,Prediction,Answer
0,2020-02-06,2020-03-05,15.741738,15.45
1,2020-02-07,2020-03-06,15.748582999999998,15.05
2,2020-02-10,2020-03-09,15.670635999999998,14.95
3,2020-02-11,2020-03-10,15.54018,14.8
4,2020-02-12,2020-03-11,15.36285,14.35
5,2020-02-13,2020-03-12,15.195402,14.05
6,2020-02-14,2020-03-13,15.030545000000002,13.9
7,2020-02-17,2020-03-16,14.706189000000002,13.75
8,2020-02-18,2020-03-17,14.452917000000001,13.8
9,2020-02-19,2020-03-18,14.219707999999999,13.7
10,2020-02-20,2020-03-19,14.107628,13.85
11,2020-02-21,2020-03-20,14.093995000000001,13.75
12,2020-02-24,2020-03-23,13.973721,13.85
13,2020-02-25,2020-03-24,13.973521,14.1
14,2020-02-26,2020-03-25,14.131177,14.1
15,2020-02-27,2020-03-26,14.176457000000001,14.0
16,2020-03-02,2020-03-27,14.185224,13.95
17,2020-03-03,2020-03-30,14.129520000000001,13.65
18,2020-03-04,2020-03-31,14.127864,13.8
19,2020-03-05,2020-04-01,14.079426000000002,14.1
20,2020-03-06,2020-04-06,14.088581,14.15
21,2020-03-09,2020-04-07,14.186051999999998,14.2
22,2020-03-10,2020-04-08,14.249989499999998,14.2
23,2020-03-11,2020-04-09,14.275751000000001,14.3
24,2020-03-12,2020-04-10,14.280223000000001,14.8
25,2020-03-13,2020-04-13,14.443512,15.15
26,2020-03-16,2020-04-14,14.671238,15.1
27,2020-03-17,2020-04-15,14.900661,14.9
28,2020-03-18,2020-04-16,15.028984,15.05
29,2020-03-19,2020-04-17,15.184117,15.15
30,2020-03-20,2020-04-20,15.232092000000002,14.8
31,2020-03-23,2020-04-21,15.249236999999999,15.2
32,2020-03-24,2020-04-22,15.217815,15.8
33,2020-03-25,2020-04-23,15.416006,15.9
34,2020-03-26,2020-04-24,15.635156,16.15
35,2020-03-27,2020-04-27,15.883223999999998,15.0
36,2020-03-30,2020-04-28,16.026155,15.3
37,2020-03-31,2020-04-29,15.913910000000001,15.55
38,2020-04-01,2020-04-30,15.741469,15.35
39,2020-04-06,2020-05-04,15.547707999999998,15.25
40,2020-04-07,2020-05-05,15.416429999999998,15.3
41,2020-04-08,2020-05-06,15.349339,15.599999999999998
42,2020-04-09,2020-05-07,15.42942,15.65
43,2020-04-10,2020-05-08,15.522673999999999,15.599999999999998
44,2020-04-13,2020-05-11,15.620429999999999,15.45
45,2020-04-14,2020-05-12,15.661064000000001,15.599999999999998
46,2020-04-15,2020-05-13,15.656282999999998,15.35
47,2020-04-16,2020-05-14,15.617161999999999,15.4
48,2020-04-17,2020-05-15,15.569113,15.1
49,2020-04-20,2020-05-18,15.514534,14.95
50,2020-04-21,2020-05-19,15.450326,14.85
51,2020-04-22,2020-05-20,15.375143,15.3
52,2020-04-23,2020-05-21,15.304229999999999,15.1
53,2020-04-24,2020-05-22,15.25005,15.1
54,2020-04-27,2020-05-25,15.19031,15.2
55,2020-04-28,2020-05-26,15.179816,15.1
56,2020-04-29,2020-05-27,15.19958,15.35
57,2020-04-30,2020-05-28,15.269288000000001,15.45
58,2020-05-04,2020-05-29,15.358965,15.65
59,2020-05-05,2020-06-01,15.492525,15.85
60,2020-05-06,2020-06-02,15.633201000000001,16.2
61,2020-05-07,2020-06-03,15.82739,16.3
62,2020-05-08,2020-06-04,16.085801999999997,16.5
63,2020-05-11,2020-06-05,16.259819,17.05
64,2020-05-12,2020-06-08,16.60984,16.85
65,2020-05-13,2020-06-09,16.840564999999998,16.6
66,2020-05-14,2020-06-10,16.948837,16.05
67,2020-05-15,2020-06-11,16.882824,15.699999999999998
68,2020-05-18,2020-06-12,16.623404,15.4
69,2020-05-19,2020-06-15,16.284302,15.499999999999998
70,2020-05-20,2020-06-16,15.978335999999999,15.3
71,2020-05-21,2020-06-17,15.747685999999998,15.35
72,2020-05-22,2020-06-18,15.577098999999999,15.4
